,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,796 MT","7,191 MT","6,554 MT","7,193 MT","6,814 MT","8,844 MT","8,311 MT","8,464 MT","7,772 MT","7,210 MT","7,029 MT","7,020 MT","20,542 MT","22,852 MT","24,547 MT","21,259 MT","89,200 MT",,
,,,,,,,,,, <<<---Added--->>> ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, Sales Org , European Customer , Sold to Customer , Ship To Country , Type , confi , size , Die Reference , Board Type , Board Item , WRK Filter , Grade , Certification , x , new Cal + width,Category,old Cal + width,Unchanged?,GSM,Caliper,new std width mm,std width mm,std width, Std Width Round (in) , optimum width , optimum width (in) , optimum std? ,repeat,NB ON, x ,producer 2019, Forecast Quantity board MT - OCT 2018 , Forecast Quantity board MT - NOV 2018 , Forecast Quantity board MT - DEC 2018 , Forecast Quantity board MT - JAN 2019 , Forecast Quantity board MT - FEB 2019 , Forecast Quantity board MT - MAR 2019 , Forecast Quantity board MT - APR 2019 , Forecast Quantity board MT - MAY 2019 , Forecast Quantity board MT - JUN 2019 , Forecast Quantity board MT - JUL 2019 , Forecast Quantity board MT - AUG 2019 , Forecast Quantity board MT - SEP 2019 , Forecast Quantity board MT - Q1 2019 , Forecast Quantity board MT - Q2 2019 , Forecast Quantity board MT - Q3 2019 , Forecast Quantity board MT - Q4 2019 , Forecast Quantity board MT - FY 2019 , Average ,Standarddeviation
2215, WestRock Pkg Sys France Sarl , FDL-EUR , FDL PRAHECQ , FRANCE                , CP ,  2x2 ,250, T058A1CA/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3801000,Fastrunner,3800996,No,380,20,1000,996,99.6,39.21,92.4,36.38,N,63,8,,Bilbao,0.1 MT,0.1 MT,0.1 MT,0.1 MT,0.1 MT,0.2 MT,0.1 MT,0.1 MT,0.1 MT,0.1 MT,0.1 MT,0.1 MT,0.4 MT,0.4 MT,0.4 MT,0.4 MT,1.6 MT,0.1 MT,0.0 MT
2216, WestRock Pkg Sys France Sarl , Fruite Unisource-EUR , FRUITE UNISOURCE , FRANCE                , CP ,  2x2 ,200, O483A1BA/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3501020,Fastrunner,3501020,Yes,350,18,1020,1020,102,40.16,100.2,39.45,N,99.1,18,,Bilbao,4.2 MT,4.5 MT,4.1 MT,4.5 MT,4.2 MT,5.5 MT,5.2 MT,5.3 MT,4.8 MT,4.5 MT,4.4 MT,4.4 MT,12.8 MT,14.2 MT,15.3 MT,13.3 MT,55.6 MT,4.6 MT,0.5 MT
2218, WestRock Pkg Sys France Sarl , GRANDE BRASSERIE DE NOUVELLE CALEDONIE , GRANDE BRASSERIE DE NOUVELLE CALEDONIE , New Caledonia , CP ,  2x3 ,330, X094A1DA/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,4300945,Std Sku,4300945,Yes,430,23,945,945,94.5,37.2,89.5,35.24,N,131.2,10,,Trier,1.1 MT,1.1 MT,1.0 MT,1.1 MT,1.1 MT,1.4 MT,1.3 MT,1.3 MT,1.2 MT,1.1 MT,1.1 MT,1.1 MT,3.2 MT,3.6 MT,3.8 MT,3.3 MT,14.0 MT,1.2 MT,0.1 MT
2220, WestRock Pkg Sys France Sarl , GRANDE BRASSERIE DE NOUVELLE CALEDONIE , GRANDE BRASSERIE DE NOUVELLE CALEDONIE , New Caledonia , CP ,  1x3 ,330, X155A3CA/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,3801287,Std Sku,3801287,Yes,380,20,1287,1287,128.7,50.67,125.6,49.45,N,89.4,14,,Trier,0.6 MT,0.7 MT,0.6 MT,0.7 MT,0.6 MT,0.8 MT,0.8 MT,0.8 MT,0.7 MT,0.7 MT,0.6 MT,0.6 MT,1.9 MT,2.1 MT,2.3 MT,2.0 MT,8.2 MT,0.7 MT,0.1 MT
2222, WestRock Pkg Sys France Sarl , GRANDE BRASSERIE DE NOUVELLE CALEDONIE , GRANDE BRASSERIE DE NOUVELLE CALEDONIE , New Caledonia , CP ,  2x2 ,330, X306A2DA/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,4300838,Exception,4300742,No,430,23,838,742,74.2,29.21,74.2,29.21,Y,67.7,6,,Trier,0.7 MT,0.8 MT,0.7 MT,0.8 MT,0.7 MT,0.9 MT,0.9 MT,0.9 MT,0.8 MT,0.8 MT,0.7 MT,0.7 MT,2.2 MT,2.4 MT,2.6 MT,2.2 MT,9.4 MT,0.8 MT,0.1 MT
2223, WestRock Pkg Sys France Sarl , ETS GUILLET FRERES , ETS GUILLET FRERES , FRANCE                , CP ,  1x3 ,750, S001A1CA/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3801035,Exception,3801020,No,380,20,1035,1020,102,40.16,102,40.16,Y,113,8,,Trier,0.9 MT,0.9 MT,0.8 MT,0.9 MT,0.9 MT,1.1 MT,1.1 MT,1.1 MT,1.0 MT,0.9 MT,0.9 MT,0.9 MT,2.6 MT,2.9 MT,3.2 MT,2.7 MT,11.5 MT,1.0 MT,0.1 MT
2235, WestRock Pkg Sys France Sarl , HEINEKEN Europe , HEINEKEN GLOBAL PROCUREMENT , France , MU ,  4x6 ,250, W080A1UA/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,3200845,Std Sku,3200818,No,320,16,845,818,81.8,32.2,81.8,32.2,Y,112,9,,Trier,0.9 MT,1.0 MT,0.9 MT,1.0 MT,0.9 MT,1.2 MT,1.1 MT,1.1 MT,1.0 MT,1.0 MT,0.9 MT,0.9 MT,2.8 MT,3.1 MT,3.3 MT,2.8 MT,11.9 MT,1.0 MT,0.1 MT
2242, WestRock Pkg Sys France Sarl , HEINEKEN Europe , HEINEKEN GLOBAL PROCUREMENT , France , MU ,  4x6 ,330, W219A3UA/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,3200845,Std Sku,3200818,No,320,16,845,818,81.8,32.2,78.8,31.02,N,110.8,9,,Trier,0.1 MT,0.1 MT,0.1 MT,0.1 MT,0.1 MT,0.2 MT,0.2 MT,0.2 MT,0.1 MT,0.1 MT,0.1 MT,0.1 MT,0.4 MT,0.4 MT,0.5 MT,0.4 MT,1.7 MT,0.1 MT,0.0 MT
2243, WestRock Pkg Sys France Sarl , HEINEKEN Europe , HEINEKEN GLOBAL PROCUREMENT , France , CO ,  4x6 ,330, W220A2UA/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,3200873,Std Sku,3200860,No,320,16,873,860,86,33.86,84.4,33.23,N,115,9,,Trier,0.7 MT,0.7 MT,0.7 MT,0.7 MT,0.7 MT,0.9 MT,0.9 MT,0.9 MT,0.8 MT,0.7 MT,0.7 MT,0.7 MT,2.1 MT,2.4 MT,2.5 MT,2.2 MT,9.2 MT,0.8 MT,0.1 MT
2249, WestRock Pkg Sys France Sarl , HEINEKEN Europe , HEINEKEN GLOBAL PROCUREMENT , France , BW ,  2x3 ,330, X117B4CA_PEFC/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,3801594,Std Sku,3801594,Yes,380,20,1594,1594,159.4,62.76,159.4,62.76,Y,107.7,8,,Trier,13.6 MT,14.4 MT,13.1 MT,14.4 MT,13.6 MT,17.7 MT,16.6 MT,16.9 MT,15.5 MT,14.4 MT,14.1 MT,14.0 MT,41.1 MT,45.7 MT,49.1 MT,42.5 MT,178.3 MT,14.9 MT,1.5 MT
2265, WestRock Pkg Sys France Sarl , HEINEKEN Europe , HEINEKEN ENTREPRISE RUNGIS , France , BW ,  2x3 ,330, W213B7CA/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,3801594,Std Sku,3801559,No,380,20,1594,1559,155.9,61.38,155.9,61.38,Y,107.7,8,,Trier,6.6 MT,7.0 MT,6.4 MT,7.0 MT,6.7 MT,8.6 MT,8.1 MT,8.3 MT,7.6 MT,7.1 MT,6.9 MT,6.9 MT,20.1 MT,22.3 MT,24.0 MT,20.8 MT,87.2 MT,7.3 MT,0.7 MT
2275, WestRock Pkg Sys France Sarl , Carlsberg Europe , KRONENBOURG SUPPLY COMPANY , France , DD ,  1x8 ,250, X292A2CA_PEFC/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,3801143,Fastrunner,3801137,No,380,20,1143,1137,113.7,44.76,113.7,44.76,Y,85.9,3,,Trier,1.3 MT,1.4 MT,1.3 MT,1.4 MT,1.3 MT,1.7 MT,1.6 MT,1.7 MT,1.5 MT,1.4 MT,1.4 MT,1.4 MT,4.1 MT,4.5 MT,4.8 MT,4.2 MT,17.6 MT,1.5 MT,0.1 MT
2280, WestRock Pkg Sys France Sarl , Laiterie De St Malo-EUR , LAITERIE DE SAINT MALO , France , CP ,  2x2 ,125, T082A3UA/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3200978,Fastrunner,3200975,No,320,16,978,975,97.5,38.39,97.5,38.39,Y,113.4,24,,Trier,0.6 MT,0.6 MT,0.6 MT,0.6 MT,0.6 MT,0.8 MT,0.7 MT,0.7 MT,0.7 MT,0.6 MT,0.6 MT,0.6 MT,1.8 MT,2.0 MT,2.1 MT,1.8 MT,7.7 MT,0.6 MT,0.1 MT
2286, WestRock Pkg Sys France Sarl , Laiterie De St Malo-EUR , LAITERIE DE SAINT MALO , France , CP ,  2x2 ,125, X296A1LB/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3801000,Fastrunner,3801000,Yes,380,20,1000,1000,100,39.37,100,39.37,Y,100,12,,Trier,1.3 MT,1.3 MT,1.2 MT,1.3 MT,1.3 MT,1.6 MT,1.5 MT,1.6 MT,1.4 MT,1.3 MT,1.3 MT,1.3 MT,3.8 MT,4.3 MT,4.6 MT,4.0 MT,16.6 MT,1.4 MT,0.1 MT
2288, WestRock Pkg Sys France Sarl , LES CELLIERS ASSOCIES , LES CELLIERS ASSOCIES , France , CP ,  2x2 ,250, X204A3MA/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,4151000,Std Sku,4151000,Yes,415,22,1000,1000,100,39.37,100,39.37,Y,105.4,16,,Bilbao,0.1 MT,0.1 MT,0.1 MT,0.1 MT,0.1 MT,0.2 MT,0.1 MT,0.2 MT,0.1 MT,0.1 MT,0.1 MT,0.1 MT,0.4 MT,0.4 MT,0.4 MT,0.4 MT,1.6 MT,0.1 MT,0.0 MT
2290, WestRock Pkg Sys France Sarl , Karlsberg EUR , BRASSERIE LICORNE , France , CD ,  2x5 ,250, L404B2BA/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3501281,Std Sku,3501281,Yes,350,18,1281,1281,128.1,50.43,128.1,50.43,Y,111.3,6,,Trier,6.6 MT,7.0 MT,6.4 MT,7.0 MT,6.7 MT,8.6 MT,8.1 MT,8.3 MT,7.6 MT,7.0 MT,6.9 MT,6.9 MT,20.1 MT,22.3 MT,24.0 MT,20.8 MT,87.1 MT,7.3 MT,0.7 MT
2292, WestRock Pkg Sys France Sarl , Karlsberg EUR , BRASSERIE LICORNE , France , CD ,  2x3 ,250, L405B4BA/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3501020,Fastrunner,3501018,No,350,18,1020,1018,101.8,40.08,101.8,40.08,Y,117.6,6,,Trier,16.7 MT,17.7 MT,16.1 MT,17.7 MT,16.8 MT,21.8 MT,20.4 MT,20.8 MT,19.1 MT,17.7 MT,17.3 MT,17.3 MT,50.5 MT,56.2 MT,60.4 MT,52.3 MT,219.5 MT,18.3 MT,1.8 MT
2294, WestRock Pkg Sys France Sarl , Karlsberg EUR , BRASSERIE LICORNE , France , CP ,  2x5 ,250, M438A3BA/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,3501512,Std Sku,3501510,No,350,18,1512,1510,151,59.45,151,59.45,Y,102.6,10,,Trier,11.3 MT,11.9 MT,10.9 MT,11.9 MT,11.3 MT,14.6 MT,13.8 MT,14.0 MT,12.9 MT,11.9 MT,11.6 MT,11.6 MT,34.0 MT,37.8 MT,40.6 MT,35.2 MT,147.7 MT,12.3 MT,1.2 MT
2296, WestRock Pkg Sys France Sarl , Karlsberg EUR , BRASSERIE LICORNE , France , CD ,  2x3 ,250, M452A8BA/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3500933,Std Sku,3500933,Yes,350,18,933,933,93.3,36.73,93.2,36.69,N,110.3,6,,Trier,4.3 MT,4.6 MT,4.2 MT,4.6 MT,4.3 MT,5.6 MT,5.3 MT,5.4 MT,4.9 MT,4.6 MT,4.5 MT,4.5 MT,13.0 MT,14.5 MT,15.6 MT,13.5 MT,56.6 MT,4.7 MT,0.5 MT
2300, WestRock Pkg Sys France Sarl , Karlsberg EUR , BRASSERIE LICORNE , France , DD ,  4x5 ,250, S148A2CA/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3801401,Std Sku,3801395,No,380,20,1401,1395,139.5,54.92,139.5,54.92,Y,80.3,3,,Svitavy,5.7 MT,6.0 MT,5.5 MT,6.0 MT,5.7 MT,7.4 MT,6.9 MT,7.1 MT,6.5 MT,6.0 MT,5.9 MT,5.9 MT,17.2 MT,19.1 MT,20.5 MT,17.8 MT,74.5 MT,6.2 MT,0.6 MT
2301, WestRock Pkg Sys France Sarl , Karlsberg EUR , BRASSERIE LICORNE , France , CP ,  2x2 ,330, T180A3MA/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,4151000,Std Sku,4151000,Yes,415,22,1000,1000,100,39.37,99.6,39.21,N,105.6,16,,Trier,12.0 MT,12.7 MT,11.6 MT,12.7 MT,12.1 MT,15.6 MT,14.7 MT,15.0 MT,13.8 MT,12.8 MT,12.4 MT,12.4 MT,36.3 MT,40.4 MT,43.4 MT,37.6 MT,157.8 MT,13.2 MT,1.3 MT
2303, WestRock Pkg Sys France Sarl , Karlsberg EUR , BRASSERIE LICORNE , France , CP ,  2x3 ,330, X177A4DA/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,4300945,Std Sku,4300935,No,430,23,945,935,93.5,36.81,93.5,36.81,Y,104.6,10,,Trier,5.9 MT,6.2 MT,5.7 MT,6.2 MT,5.9 MT,7.6 MT,7.2 MT,7.3 MT,6.7 MT,6.2 MT,6.1 MT,6.1 MT,17.8 MT,19.8 MT,21.2 MT,18.4 MT,77.1 MT,6.4 MT,0.6 MT
2304, WestRock Pkg Sys France Sarl , Karlsberg EUR , BRASSERIE LICORNE , France , CP ,  2x2 ,330, X200A42A/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,4001004,Std Sku,4001000,No,400,21,1004,1000,100,39.37,99.8,39.29,N,71.1,8,,Trier,0.1 MT,0.2 MT,0.1 MT,0.2 MT,0.1 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.1 MT,0.1 MT,0.4 MT,0.5 MT,0.5 MT,0.4 MT,1.9 MT,0.2 MT,0.0 MT
2305, WestRock Pkg Sys France Sarl , Karlsberg EUR , BRASSERIE LICORNE , France , CP ,  1x3 ,330, X215A3CA/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3800950,Fastrunner,3800950,Yes,380,20,950,950,95,37.4,93.5,36.81,N,120.9,15,,Trier,0.8 MT,0.9 MT,0.8 MT,0.9 MT,0.8 MT,1.1 MT,1.0 MT,1.0 MT,0.9 MT,0.9 MT,0.8 MT,0.8 MT,2.5 MT,2.7 MT,2.9 MT,2.5 MT,10.7 MT,0.9 MT,0.1 MT
2306, WestRock Pkg Sys France Sarl , Karlsberg EUR , BRASSERIE LICORNE , France , CP ,  1x3 ,330, X216A3CA/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3801270,Fastrunner,3801264,No,380,20,1270,1264,126.4,49.76,60,23.62,N,80.3,6,,Svitavy,1.5 MT,1.6 MT,1.5 MT,1.6 MT,1.5 MT,2.0 MT,1.9 MT,1.9 MT,1.8 MT,1.6 MT,1.6 MT,1.6 MT,4.7 MT,5.2 MT,5.6 MT,4.8 MT,20.2 MT,1.7 MT,0.2 MT
2308, WestRock Pkg Sys France Sarl , Karlsberg EUR , BRASSERIE LICORNE , France , CD ,  2x3 ,275, X289A2BA/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,3501545,Fastrunner,3501545,Yes,350,18,1545,1545,154.5,60.83,154.5,60.83,Y,66.5,4,,Trier,1.1 MT,1.1 MT,1.0 MT,1.1 MT,1.1 MT,1.4 MT,1.3 MT,1.3 MT,1.2 MT,1.1 MT,1.1 MT,1.1 MT,3.3 MT,3.6 MT,3.9 MT,3.4 MT,14.1 MT,1.2 MT,0.1 MT
2309, WestRock Pkg Sys France Sarl , BRASSERIE LORRAINE , BRASSERIE LORRAINE , France , CP ,  2x3 ,330, X102A2DA/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,4300945,Std Sku,4300945,Yes,430,23,945,945,94.5,37.2,92.5,36.42,N,68.3,5,,Trier,3.1 MT,3.3 MT,3.0 MT,3.3 MT,3.1 MT,4.0 MT,3.8 MT,3.9 MT,3.5 MT,3.3 MT,3.2 MT,3.2 MT,9.4 MT,10.4 MT,11.2 MT,9.7 MT,40.7 MT,3.4 MT,0.3 MT
2310, WestRock Pkg Sys France Sarl , BRASSERIE LORRAINE , BRASSERIE LORRAINE , France , CP ,  2x3 ,250, X104A1CA/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,3800872,Fastrunner,3800865,No,380,20,872,865,86.5,34.06,86.5,34.06,Y,62.5,5,,Trier,0.7 MT,0.7 MT,0.6 MT,0.7 MT,0.7 MT,0.9 MT,0.8 MT,0.8 MT,0.8 MT,0.7 MT,0.7 MT,0.7 MT,2.0 MT,2.2 MT,2.4 MT,2.1 MT,8.6 MT,0.7 MT,0.1 MT
2311, WestRock Pkg Sys France Sarl , BRASSERIE LORRAINE , BRASSERIE LORRAINE , France , CP ,  2x2 ,330, X138A1DA/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,4301091,Normal,4301091,Yes,430,23,1091,1091,109.1,42.95,99.6,39.21,N,68.3,5,,Trier,0.4 MT,0.4 MT,0.4 MT,0.4 MT,0.4 MT,0.5 MT,0.5 MT,0.5 MT,0.4 MT,0.4 MT,0.4 MT,0.4 MT,1.2 MT,1.3 MT,1.4 MT,1.2 MT,5.0 MT,0.4 MT,0.0 MT
2312, WestRock Pkg Sys France Sarl , BRASSERIE LORRAINE , BRASSERIE LORRAINE , France , CP ,  2x3 ,250, X139A1CA/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,3801178,Std Sku,3801178,Yes,380,20,1178,1178,117.8,46.38,56,22.05,N,100.6,6,,Trier,0.9 MT,1.0 MT,0.9 MT,1.0 MT,0.9 MT,1.2 MT,1.1 MT,1.1 MT,1.0 MT,1.0 MT,0.9 MT,0.9 MT,2.7 MT,3.0 MT,3.2 MT,2.8 MT,11.8 MT,1.0 MT,0.1 MT
2314, WestRock Pkg Sys France Sarl , Brasserie Meteor-EUR , BRASSERIE METEOR , France , DD ,  2x3 ,250, H271A4BA/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3501020,Fastrunner,3501020,Yes,350,18,1020,1020,102,40.16,101.6,40,N,119.2,6,,Svitavy,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.5 MT,0.6 MT,0.6 MT,0.6 MT,2.3 MT,0.2 MT,0.0 MT
2315, WestRock Pkg Sys France Sarl , Brasserie Meteor-EUR , BRASSERIE METEOR , France , DD ,  3x4 ,250, H272A42A/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,4001180,Exception,4001180,Yes,400,21,1180,1180,118,46.46,117.9,46.42,N,73.9,3,,Trier,1.9 MT,2.1 MT,1.9 MT,2.1 MT,1.9 MT,2.5 MT,2.4 MT,2.4 MT,2.2 MT,2.1 MT,2.0 MT,2.0 MT,5.9 MT,6.5 MT,7.0 MT,6.1 MT,25.4 MT,2.1 MT,0.2 MT
2316, WestRock Pkg Sys France Sarl , Brasserie Meteor-EUR , BRASSERIE METEOR , France , CC ,  1x3 ,330, K528A2CA/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,3800950,Fastrunner,3800950,Yes,380,20,950,950,95,37.4,93,36.61,N,116.2,30,,Trier,0.0 MT,0.0 MT,0.0 MT,0.0 MT,0.0 MT,0.0 MT,0.0 MT,0.0 MT,0.0 MT,0.0 MT,0.0 MT,0.0 MT,0.1 MT,0.1 MT,0.1 MT,0.1 MT,0.5 MT,0.0 MT,0.0 MT
2317, WestRock Pkg Sys France Sarl , Brasserie Meteor-EUR , BRASSERIE METEOR , France , CP ,  2x3 ,330, O113A4BA/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3500933,Std Sku,3500933,Yes,350,18,933,933,93.3,36.73,91,35.83,N,54.1,3,,Trier,0.6 MT,0.6 MT,0.5 MT,0.6 MT,0.6 MT,0.7 MT,0.7 MT,0.7 MT,0.6 MT,0.6 MT,0.6 MT,0.6 MT,1.7 MT,1.9 MT,2.0 MT,1.8 MT,7.4 MT,0.6 MT,0.1 MT
2320, WestRock Pkg Sys France Sarl , Brasserie Meteor-EUR , BRASSERIE METEOR , France , DD ,  4x6 ,250, X308A12A/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,4001565,Exception,4001565,Yes,400,21,1565,1565,156.5,61.61,156.5,61.61,Y,85.9,3,,Trier,4.5 MT,4.7 MT,4.3 MT,4.7 MT,4.5 MT,5.8 MT,5.5 MT,5.6 MT,5.1 MT,4.8 MT,4.6 MT,4.6 MT,13.5 MT,15.1 MT,16.2 MT,14.0 MT,58.8 MT,4.9 MT,0.5 MT
2321, WestRock Pkg Sys France Sarl , Brasserie Meteor-EUR , BRASSERIE METEOR , France , DD ,  4x6 ,250, X308A1MA/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,4151565,Exception,4151565,Yes,415,22,1565,1565,156.5,61.61,156.5,61.61,Y,85.9,3,,Trier,3.9 MT,4.1 MT,3.7 MT,4.1 MT,3.9 MT,5.0 MT,4.7 MT,4.8 MT,4.4 MT,4.1 MT,4.0 MT,4.0 MT,11.7 MT,13.0 MT,14.0 MT,12.1 MT,50.8 MT,4.2 MT,0.4 MT
2323, WestRock Pkg Sys France Sarl , Brasserie Meteor-EUR , BRASSERIE METEOR , France , DD ,  4x6 ,250, R294A72A/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,4001087,Std Sku,4001087,Yes,400,21,1087,1087,108.7,42.8,108,42.52,N,157.5,4,,Trier,2.9 MT,3.0 MT,2.8 MT,3.0 MT,2.9 MT,3.7 MT,3.5 MT,3.6 MT,3.3 MT,3.0 MT,3.0 MT,2.9 MT,8.6 MT,9.6 MT,10.3 MT,8.9 MT,37.5 MT,3.1 MT,0.3 MT
2325, WestRock Pkg Sys France Sarl , Brasserie Meteor-EUR , BRASSERIE METEOR , France , DD ,  4x5 ,250, S148A2CA/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3801401,Std Sku,3801395,No,380,20,1401,1395,139.5,54.92,139.5,54.92,Y,80.3,3,,Svitavy,1.4 MT,1.5 MT,1.4 MT,1.5 MT,1.4 MT,1.8 MT,1.7 MT,1.8 MT,1.6 MT,1.5 MT,1.5 MT,1.5 MT,4.3 MT,4.8 MT,5.1 MT,4.4 MT,18.6 MT,1.6 MT,0.2 MT
2327, WestRock Pkg Sys France Sarl , Brasserie Meteor-EUR , BRASSERIE METEOR , France , CD ,  2x5 ,250, T154A2BA/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3501281,Std Sku,3501281,Yes,350,18,1281,1281,128.1,50.43,128.1,50.43,Y,111.3,6,,Trier,17.3 MT,18.3 MT,16.6 MT,18.3 MT,17.3 MT,22.5 MT,21.1 MT,21.5 MT,19.7 MT,18.3 MT,17.9 MT,17.8 MT,52.2 MT,58.0 MT,62.3 MT,54.0 MT,226.5 MT,18.9 MT,1.9 MT
2330, WestRock Pkg Sys France Sarl , Brasserie Meteor-EUR , BRASSERIE METEOR , France , DD ,  4x6 ,250, X307A1CA/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3801000,Fastrunner,3801000,Yes,380,20,1000,1000,100,39.37,100,39.37,Y,100,4,,Trier,2.0 MT,2.1 MT,1.9 MT,2.1 MT,2.0 MT,2.6 MT,2.4 MT,2.5 MT,2.3 MT,2.1 MT,2.0 MT,2.0 MT,6.0 MT,6.7 MT,7.1 MT,6.2 MT,26.0 MT,2.2 MT,0.2 MT
2332, WestRock Pkg Sys France Sarl , Brasserie Meteor-EUR , BRASSERIE METEOR , France , CD ,  2x3 ,250, V013A6BA/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3501044,Fastrunner,3501043,No,350,18,1044,1043,104.3,41.06,103.9,40.91,N,120.6,6,,Trier,1.8 MT,1.9 MT,1.7 MT,1.9 MT,1.8 MT,2.3 MT,2.1 MT,2.2 MT,2.0 MT,1.9 MT,1.8 MT,1.8 MT,5.3 MT,5.9 MT,6.3 MT,5.5 MT,23.1 MT,1.9 MT,0.2 MT
2333, WestRock Pkg Sys France Sarl , Brasserie Meteor-EUR , BRASSERIE METEOR , France , DD ,  2x3 ,250, X058A3CA/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3801035,Exception,3801020,No,380,20,1035,1020,102,40.16,101.8,40.08,N,123.8,6,,Svitavy,0.3 MT,0.4 MT,0.3 MT,0.4 MT,0.3 MT,0.4 MT,0.4 MT,0.4 MT,0.4 MT,0.4 MT,0.3 MT,0.3 MT,1.0 MT,1.1 MT,1.2 MT,1.0 MT,4.4 MT,0.4 MT,0.0 MT
2338, WestRock Pkg Sys France Sarl , Brasserie Meteor-EUR , BRASSERIE METEOR , France , CD ,  2x3 ,250, X287A1BA/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3501020,Fastrunner,3501000,No,350,18,1020,1000,100,39.37,100,39.37,Y,100,4,,Svitavy,0.5 MT,0.6 MT,0.5 MT,0.6 MT,0.5 MT,0.7 MT,0.6 MT,0.7 MT,0.6 MT,0.6 MT,0.5 MT,0.5 MT,1.6 MT,1.8 MT,1.9 MT,1.6 MT,6.9 MT,0.6 MT,0.1 MT
2339, WestRock Pkg Sys France Sarl , Brasserie Meteor-EUR , BRASSERIE METEOR , France , BM ,  2x3 ,330, X300A2BA_350/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,3501419,Normal,3501419,Yes,350,18,1419,1419,141.9,55.87,139.8,55.04,N,90,5,,Trier,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.3 MT,0.3 MT,0.3 MT,0.3 MT,0.2 MT,0.2 MT,0.2 MT,0.7 MT,0.8 MT,0.8 MT,0.7 MT,2.9 MT,0.2 MT,0.0 MT
2340, WestRock Pkg Sys France Sarl , Nestle EUR , NESTLE WATERS SUPPLY SUD , France , CP ,  2x3 ,200, R183A1BA/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3500988,Std Sku,3500988,Yes,350,18,988,988,98.8,38.9,94,37.01,N,133.5,15,,Bilbao,0.6 MT,0.7 MT,0.6 MT,0.7 MT,0.6 MT,0.8 MT,0.8 MT,0.8 MT,0.7 MT,0.7 MT,0.6 MT,0.6 MT,1.9 MT,2.1 MT,2.2 MT,1.9 MT,8.1 MT,0.7 MT,0.1 MT
